step,train_loss,train_accuracy
740,1.3926081657409668,0.57431640625
745,1.4239909648895264,0.57158203125
750,1.408068060874939,0.57470703125
755,1.4365206956863403,0.569140625
760,1.4270374774932861,0.568359375
765,1.3992477655410767,0.56630859375
770,1.404229760169983,0.5796875
775,1.4262479543685913,0.5654296875
780,1.3919371366500854,0.576953125
785,1.3796272277832031,0.5779296875
790,1.371780276298523,0.58017578125
795,1.3993921279907227,0.57861328125
800,1.3636655807495117,0.584375
805,1.428767204284668,0.56591796875
810,1.4027982950210571,0.57490234375
815,1.3880709409713745,0.58056640625
820,1.4029093980789185,0.573828125
825,1.3885948657989502,0.5837890625
830,1.3902621269226074,0.5826171875
835,1.3923181295394897,0.57373046875
840,1.3934791088104248,0.57666015625
845,1.345712661743164,0.594140625
850,1.3665577173233032,0.58349609375
855,1.3928357362747192,0.57119140625
860,1.4071022272109985,0.57041015625
865,1.3416293859481812,0.5951171875
870,1.4042412042617798,0.57685546875
875,1.3606423139572144,0.58701171875
880,1.3862617015838623,0.58115234375
885,1.3653126955032349,0.58076171875
890,1.3897392749786377,0.58212890625
895,1.3682456016540527,0.58583984375
900,1.3914120197296143,0.58408203125
905,1.3679193258285522,0.58251953125
910,1.3501145839691162,0.59560546875
915,1.3779895305633545,0.5830078125
920,1.3450849056243896,0.58984375
925,1.3542653322219849,0.59091796875
930,1.3515814542770386,0.58955078125
935,1.344852089881897,0.59033203125
940,1.345393180847168,0.59443359375
945,1.3823481798171997,0.5810546875
950,1.3708573579788208,0.57626953125
955,1.3764171600341797,0.5828125
960,1.3787884712219238,0.580078125
965,1.3498704433441162,0.58447265625
970,1.3512628078460693,0.5900390625
975,1.3269931077957153,0.5935546875
980,1.3500940799713135,0.59296875
985,1.3473478555679321,0.5908203125
990,1.3484359979629517,0.58857421875
995,1.3192989826202393,0.5927734375
1000,1.3405377864837646,0.59228515625
1005,1.3539316654205322,0.58193359375
1010,1.3314502239227295,0.59765625
1015,1.3512407541275024,0.5892578125
1020,1.3583414554595947,0.589453125
1025,1.3658421039581299,0.58310546875
1030,1.3303064107894897,0.59287109375
1035,1.3463537693023682,0.59013671875
1040,1.3341500759124756,0.5921875
1045,1.322645664215088,0.5951171875
1050,1.3312548398971558,0.5923828125
1055,1.3224222660064697,0.59453125
1060,1.3136101961135864,0.59755859375
1065,1.3503503799438477,0.5853515625
1070,1.3320791721343994,0.59326171875
1075,1.3307510614395142,0.59580078125
1080,1.339034914970398,0.5935546875
1085,1.3182140588760376,0.59775390625
1090,1.33008873462677,0.59013671875
1095,1.276676893234253,0.6068359375
1100,1.3117226362228394,0.5927734375
1105,1.3241238594055176,0.5994140625
1110,1.3241536617279053,0.59951171875
1115,1.3126647472381592,0.5939453125
1120,1.3455250263214111,0.59345703125
1125,1.3335621356964111,0.5869140625
1130,1.3538672924041748,0.590234375
1135,1.3213396072387695,0.59443359375
1140,1.3284149169921875,0.59560546875
1145,1.2980717420578003,0.5984375
1150,1.3081753253936768,0.59599609375
1155,1.3120784759521484,0.59580078125
1160,1.329637885093689,0.59150390625
1165,1.292216181755066,0.60283203125
1170,1.3141443729400635,0.59775390625
1175,1.3159674406051636,0.5955078125
1180,1.2845098972320557,0.60361328125
1185,1.2851240634918213,0.6078125
1190,1.3042515516281128,0.59931640625
1195,1.3223551511764526,0.5962890625
1200,1.3021717071533203,0.6
1205,1.311553716659546,0.6015625
1210,1.2968485355377197,0.6037109375
1215,1.2981133460998535,0.60732421875
1220,1.3012714385986328,0.59609375
1225,1.3082021474838257,0.59658203125
1230,1.2944518327713013,0.600390625
1235,1.3012760877609253,0.59833984375
1240,1.2867586612701416,0.6052734375
1245,1.2970317602157593,0.60087890625
1250,1.290956735610962,0.605078125
1255,1.3056995868682861,0.600390625
1260,1.3189361095428467,0.60126953125
1265,1.2920676469802856,0.6025390625
1270,1.2845966815948486,0.60556640625
1275,1.2851938009262085,0.61435546875
1280,1.2988452911376953,0.60224609375
1285,1.2937006950378418,0.6015625
1290,1.2748639583587646,0.60927734375
1295,1.3094223737716675,0.6068359375
1300,1.2863869667053223,0.60908203125
1305,1.299188256263733,0.60615234375
1310,1.2950985431671143,0.60234375
1315,1.2851016521453857,0.60380859375
1320,1.3039162158966064,0.60341796875
1325,1.3101671934127808,0.5982421875
1330,1.2913556098937988,0.60126953125
1335,1.2574695348739624,0.609375
1340,1.2587417364120483,0.6115234375
1345,1.2829533815383911,0.6009765625
1350,1.2864493131637573,0.60556640625
1355,1.2639623880386353,0.61513671875
1360,1.2619993686676025,0.60986328125
1365,1.281273365020752,0.6048828125
1370,1.284286618232727,0.60263671875
1375,1.2807586193084717,0.6107421875
1380,1.2798714637756348,0.6111328125
1385,1.257856845855713,0.615625
1390,1.247844934463501,0.619140625
1395,1.266082525253296,0.60947265625
1400,1.298077940940857,0.596875
1405,1.2581660747528076,0.60888671875
1410,1.2765324115753174,0.61376953125
1415,1.2942273616790771,0.60595703125
1420,1.2581536769866943,0.61201171875
1425,1.255626916885376,0.61669921875
1430,1.251630187034607,0.615234375
1435,1.2635548114776611,0.612109375
1440,1.2667438983917236,0.6107421875
1445,1.2436317205429077,0.61845703125
1450,1.255082368850708,0.61123046875
1455,1.2844353914260864,0.60478515625
1460,1.2722309827804565,0.6087890625
1465,1.2782424688339233,0.6068359375
1470,1.2497975826263428,0.61162109375
1475,1.2628051042556763,0.6080078125
1480,1.247515082359314,0.614453125
1485,1.2432029247283936,0.61416015625
1490,1.2622077465057373,0.61806640625
1495,1.261539340019226,0.6119140625
1500,1.267702341079712,0.61005859375
1505,1.2671689987182617,0.61455078125
1510,1.268721342086792,0.6076171875
1515,1.2772777080535889,0.609765625
1520,1.2503793239593506,0.615625
1525,1.280682921409607,0.60478515625
1530,1.2542344331741333,0.61240234375
1535,1.2579867839813232,0.61298828125
1540,1.2340198755264282,0.61806640625
1545,1.2503430843353271,0.61572265625
1550,1.2447887659072876,0.6150390625
1555,1.2495012283325195,0.62080078125
1560,1.258517861366272,0.61484375
1565,1.2672233581542969,0.60703125
1570,1.2431453466415405,0.61640625
1575,1.2371058464050293,0.61533203125
1580,1.2474143505096436,0.6158203125
1585,1.2532470226287842,0.615234375
1590,1.2414089441299438,0.61904296875
1595,1.241897463798523,0.62314453125
1600,1.240454912185669,0.61728515625
1605,1.2715517282485962,0.6087890625
1610,1.248985767364502,0.6130859375
1615,1.2604418992996216,0.61025390625
1620,1.2589256763458252,0.61142578125
1625,1.2641650438308716,0.61376953125
1630,1.2373870611190796,0.61416015625
1635,1.2633377313613892,0.6146484375
1640,1.2414920330047607,0.61484375
1645,1.2400994300842285,0.61767578125
1650,1.2354527711868286,0.617578125
1655,1.2342911958694458,0.61962890625
1660,1.2624658346176147,0.61513671875
1665,1.2443994283676147,0.6197265625
1670,1.2394559383392334,0.61845703125
1675,1.2541855573654175,0.61650390625
1680,1.2411201000213623,0.61513671875
1685,1.2218843698501587,0.62099609375
1690,1.2331860065460205,0.61982421875
1695,1.21193265914917,0.62080078125
1700,1.2362425327301025,0.61708984375
1705,1.2481666803359985,0.61259765625
1710,1.2256991863250732,0.61923828125
1715,1.2282681465148926,0.6189453125
1720,1.207899808883667,0.623046875
1725,1.2315499782562256,0.61875
1730,1.2739018201828003,0.60859375
1735,1.240856647491455,0.6171875
1740,1.247565507888794,0.61640625
1745,1.2218072414398193,0.62529296875
1750,1.2209150791168213,0.62119140625
1755,1.2186763286590576,0.6263671875
1760,1.2579994201660156,0.61396484375
1765,1.244635820388794,0.6197265625
1770,1.2386114597320557,0.61494140625
1775,1.2404017448425293,0.61953125
1780,1.236046552658081,0.615625
1785,1.2177945375442505,0.6203125
1790,1.226523756980896,0.62080078125
1795,1.2405887842178345,0.6203125
1800,1.214982509613037,0.61884765625
1805,1.2365440130233765,0.61728515625
1810,1.2323452234268188,0.6220703125
1815,1.2146215438842773,0.6224609375
1820,1.2389079332351685,0.615625
1825,1.2497390508651733,0.61494140625
1830,1.2469614744186401,0.61796875
1835,1.2258129119873047,0.6232421875
1840,1.2107694149017334,0.62294921875
1845,1.239131212234497,0.6208984375
1850,1.2164877653121948,0.6267578125
1855,1.242853045463562,0.61796875
1860,1.2371467351913452,0.6154296875
1865,1.2434587478637695,0.61640625
1870,1.2284685373306274,0.6173828125
1875,1.248136281967163,0.62294921875
1880,1.2218210697174072,0.62734375
1885,1.1995174884796143,0.63388671875
1890,1.2364470958709717,0.62138671875
1895,1.2220728397369385,0.62177734375
1900,1.2100046873092651,0.6294921875
1905,1.206205129623413,0.628125
1910,1.2044705152511597,0.62158203125
1915,1.2132078409194946,0.626171875
1920,1.2293424606323242,0.6205078125
1925,1.2313867807388306,0.61748046875
1930,1.2406857013702393,0.61787109375
1935,1.21999192237854,0.620703125
1940,1.2051900625228882,0.62578125
1945,1.2196415662765503,0.62216796875
1950,1.1912071704864502,0.63076171875
1955,1.2445474863052368,0.61591796875
1960,1.2198684215545654,0.6216796875
1965,1.2418098449707031,0.61826171875
1970,1.2106239795684814,0.62646484375
1975,1.1985489130020142,0.63125
1980,1.2038068771362305,0.63017578125
1985,1.2148663997650146,0.6212890625
1990,1.193400502204895,0.63125
1995,1.2215478420257568,0.62021484375
2000,1.2122613191604614,0.62041015625
2005,1.2088813781738281,0.62001953125
2010,1.2054173946380615,0.6271484375
2015,1.190411925315857,0.62783203125
2020,1.202552080154419,0.62734375
2025,1.1985689401626587,0.62734375
2030,1.2184747457504272,0.6244140625
2035,1.2001659870147705,0.6287109375
2040,1.1905195713043213,0.626953125
2045,1.2094674110412598,0.6271484375
2050,1.1961989402770996,0.63134765625
2055,1.2050435543060303,0.6310546875
2060,1.1790920495986938,0.6318359375
2065,1.1782482862472534,0.63623046875
2070,1.208581566810608,0.62197265625
2075,1.2193214893341064,0.625390625
2080,1.1824147701263428,0.6376953125
2085,1.2060301303863525,0.62626953125
2090,1.2131736278533936,0.620703125
2095,1.1704400777816772,0.63837890625
2100,1.2139240503311157,0.6232421875
2105,1.2067593336105347,0.6232421875
2110,1.2021077871322632,0.626171875
2115,1.1789692640304565,0.63583984375
2120,1.2045222520828247,0.63037109375
2125,1.199250340461731,0.62734375
2130,1.2059563398361206,0.625
2135,1.198278546333313,0.62939453125
2140,1.209389328956604,0.618359375
2145,1.1843148469924927,0.63359375
2150,1.193190574645996,0.63203125
2155,1.1919546127319336,0.63076171875
2160,1.247251272201538,0.6119140625
2165,1.198371171951294,0.63154296875
2170,1.222728967666626,0.619921875
2175,1.195500135421753,0.62216796875
2180,1.191563367843628,0.62900390625
2185,1.2003437280654907,0.6224609375
2190,1.1880425214767456,0.6255859375
2195,1.2106449604034424,0.62744140625
2200,1.197054386138916,0.6263671875
2205,1.2043358087539673,0.6236328125
2210,1.1762161254882812,0.637890625
2215,1.2070751190185547,0.62958984375
2220,1.2092604637145996,0.622265625
2225,1.177153468132019,0.63515625
2230,1.2001159191131592,0.628515625
2235,1.21261727809906,0.621484375
2240,1.1947822570800781,0.63056640625
2245,1.2046414613723755,0.62275390625
2250,1.2067275047302246,0.62822265625
2255,1.1860226392745972,0.633984375
2260,1.2002489566802979,0.62802734375
2265,1.2090035676956177,0.62744140625
2270,1.1759724617004395,0.6314453125
2275,1.2004265785217285,0.62421875
2280,1.2081758975982666,0.6267578125
2285,1.1738245487213135,0.63837890625
2290,1.1671111583709717,0.6392578125
2295,1.2027764320373535,0.62724609375
2300,1.2212212085723877,0.6228515625
2305,1.1894007921218872,0.631640625
2310,1.1942923069000244,0.62490234375
2315,1.2115578651428223,0.6232421875
2320,1.181053876876831,0.63193359375
2325,1.1977174282073975,0.62431640625
2330,1.1794825792312622,0.6291015625
2335,1.202315330505371,0.63154296875
2340,1.1924984455108643,0.63408203125
2345,1.1985323429107666,0.62548828125
2350,1.1870189905166626,0.626171875
2355,1.184390902519226,0.6314453125
2360,1.176506757736206,0.63486328125
2365,1.1726168394088745,0.6427734375
2370,1.1790077686309814,0.63017578125
2375,1.1712172031402588,0.6359375
2380,1.1690407991409302,0.6359375
2385,1.2073113918304443,0.62138671875
2390,1.2063944339752197,0.6251953125
2395,1.18925142288208,0.6296875
2400,1.2165873050689697,0.62705078125
2405,1.1865946054458618,0.634765625
2410,1.1950600147247314,0.62744140625
2415,1.1806167364120483,0.62939453125
2420,1.1864062547683716,0.629296875
2425,1.165395975112915,0.6390625
2430,1.174859881401062,0.63740234375
2435,1.1639137268066406,0.6328125
2440,1.1726653575897217,0.63798828125
2445,1.1945723295211792,0.62509765625
2450,1.1804560422897339,0.6330078125
2455,1.1832739114761353,0.6302734375
2460,1.1531319618225098,0.64228515625
2465,1.187501072883606,0.62900390625
2470,1.1680190563201904,0.6400390625
2475,1.1921989917755127,0.6328125
2480,1.182490587234497,0.6337890625
2485,1.1960917711257935,0.62802734375
2490,1.1828233003616333,0.6318359375
2495,1.1751199960708618,0.63291015625
2500,1.1829020977020264,0.6330078125
2505,1.161293864250183,0.63740234375
2510,1.1854503154754639,0.6337890625
2515,1.1780167818069458,0.630078125
2520,1.178963303565979,0.62998046875
2525,1.1776306629180908,0.633984375
2530,1.1677606105804443,0.63369140625
2535,1.173215389251709,0.631640625
2540,1.1374602317810059,0.63955078125
2545,1.2162494659423828,0.62529296875
2550,1.183319091796875,0.63212890625
2555,1.1762974262237549,0.63212890625
2560,1.1631993055343628,0.6404296875
2565,1.1894216537475586,0.62841796875
2570,1.1821703910827637,0.6291015625
2575,1.1838778257369995,0.63359375
2580,1.1438547372817993,0.63798828125
2585,1.1769729852676392,0.6384765625
2590,1.1742537021636963,0.6388671875
2595,1.1409882307052612,0.6482421875
2600,1.166306972503662,0.63671875
2605,1.174940824508667,0.63408203125
2610,1.1660841703414917,0.63408203125
2615,1.1986844539642334,0.62978515625
2620,1.1931259632110596,0.63173828125
2625,1.1741340160369873,0.63642578125
2630,1.1583034992218018,0.6404296875
2635,1.1517326831817627,0.642578125
2640,1.180100679397583,0.63388671875
2645,1.1898170709609985,0.631640625
2650,1.1278430223464966,0.6431640625
2655,1.1892569065093994,0.62900390625
2660,1.1847668886184692,0.63486328125
2665,1.170158863067627,0.63876953125
2670,1.180064082145691,0.63876953125
2675,1.1841270923614502,0.6326171875
2680,1.1630825996398926,0.640234375
2685,1.1763863563537598,0.6349609375
2690,1.159359335899353,0.6392578125
2695,1.1438894271850586,0.63779296875
2700,1.187034010887146,0.63330078125
2705,1.1461727619171143,0.637890625
2710,1.1688640117645264,0.63798828125
2715,1.1763736009597778,0.6333984375
2720,1.164995789527893,0.636328125
2725,1.1624113321304321,0.63857421875
2730,1.1886167526245117,0.6337890625
2735,1.172154188156128,0.6310546875
2740,1.181719422340393,0.6298828125
2745,1.1593877077102661,0.6369140625
2750,1.169271469116211,0.64208984375
2755,1.1731715202331543,0.62880859375
2760,1.151304006576538,0.64248046875
2765,1.1684672832489014,0.633203125
2770,1.1598283052444458,0.6419921875
2775,1.1778732538223267,0.632421875
2780,1.1568553447723389,0.63271484375
2785,1.171971321105957,0.6349609375
2790,1.1629374027252197,0.637109375
2795,1.171875238418579,0.6408203125
2800,1.1583964824676514,0.63837890625
2805,1.1432663202285767,0.6439453125
2810,1.1455433368682861,0.6419921875
2815,1.180335283279419,0.63369140625
2820,1.1731312274932861,0.6375
2825,1.1769897937774658,0.63017578125
2830,1.1588865518569946,0.6431640625
2835,1.1608387231826782,0.63779296875
2840,1.171437382698059,0.6359375
2845,1.1515337228775024,0.642578125
2850,1.139143705368042,0.64658203125
2855,1.1563174724578857,0.64345703125
2860,1.1503978967666626,0.6435546875
2865,1.1960526704788208,0.627734375
2870,1.1630475521087646,0.6353515625
2875,1.1559650897979736,0.64482421875
2880,1.1402939558029175,0.6431640625
2885,1.1807763576507568,0.6353515625
2890,1.1699804067611694,0.63935546875
2895,1.1512500047683716,0.64384765625
2900,1.1913844347000122,0.626171875
2905,1.171706199645996,0.6345703125
2910,1.1612979173660278,0.63447265625
2915,1.1434485912322998,0.64228515625
2920,1.1600857973098755,0.63623046875
2925,1.153947114944458,0.63779296875
2930,1.1598236560821533,0.6380859375
2935,1.1711117029190063,0.635546875
2940,1.1674847602844238,0.63173828125
2945,1.1686289310455322,0.64443359375
2950,1.164749264717102,0.63330078125
2955,1.1490001678466797,0.64130859375
2960,1.1626783609390259,0.63681640625
2965,1.1781032085418701,0.633984375
2970,1.1967792510986328,0.63173828125
2975,1.1800358295440674,0.634375
2980,1.1583826541900635,0.6400390625
2985,1.1601660251617432,0.6416015625
2990,1.1712931394577026,0.6353515625
2995,1.1468214988708496,0.6486328125
3000,1.1675007343292236,0.63447265625
3005,1.1609902381896973,0.633984375
3010,1.1535096168518066,0.6408203125
3015,1.1588116884231567,0.6400390625
3020,1.1366875171661377,0.64775390625
3025,1.1632838249206543,0.63603515625
3030,1.162205457687378,0.6458984375
3035,1.1310696601867676,0.64755859375
3040,1.1756644248962402,0.63544921875
3045,1.1579920053482056,0.641015625
3050,1.1399571895599365,0.641796875
3055,1.1494505405426025,0.6408203125
3060,1.1606913805007935,0.6318359375
3065,1.1425907611846924,0.64306640625
3070,1.1737455129623413,0.6384765625
3075,1.1659044027328491,0.63828125
3080,1.143373727798462,0.63984375
3085,1.1668602228164673,0.62890625
3090,1.1455585956573486,0.64775390625
3095,1.1622511148452759,0.634765625
3100,1.142878532409668,0.64033203125
3105,1.1801892518997192,0.63359375
3110,1.172588586807251,0.6322265625
3115,1.1393463611602783,0.6451171875
3120,1.1383625268936157,0.64814453125
3125,1.128095030784607,0.64794921875
3130,1.1728270053863525,0.63671875
3135,1.1604335308074951,0.64033203125
3140,1.1477901935577393,0.63857421875
3145,1.1396878957748413,0.6482421875
3150,1.1414077281951904,0.6388671875
3155,1.148471713066101,0.642578125
3160,1.1490988731384277,0.646484375
3165,1.1264326572418213,0.65419921875
3170,1.1517248153686523,0.63857421875
3175,1.15187668800354,0.63544921875
3180,1.1414258480072021,0.6453125
3185,1.1674816608428955,0.63916015625
3190,1.1544359922409058,0.64287109375
3195,1.1542457342147827,0.643359375
3200,1.1315546035766602,0.64609375
3205,1.1395920515060425,0.64169921875
3210,1.1349385976791382,0.646484375
3215,1.1261711120605469,0.64716796875
3220,1.1294456720352173,0.6482421875
3225,1.117943525314331,0.653125
3230,1.130871057510376,0.65205078125
3235,1.1554068326950073,0.6455078125
3240,1.1370306015014648,0.64794921875
3245,1.1422340869903564,0.64521484375
3250,1.1316087245941162,0.6462890625
3255,1.1133350133895874,0.65107421875
3260,1.1492750644683838,0.63701171875
3265,1.1225006580352783,0.64775390625
3270,1.1495327949523926,0.64296875
3275,1.1701247692108154,0.63544921875
3280,1.1397294998168945,0.641796875
3285,1.1303880214691162,0.64404296875
3290,1.1372456550598145,0.64619140625
3295,1.1436668634414673,0.64140625
3300,1.1218583583831787,0.65224609375
3305,1.136281132698059,0.64404296875
3310,1.160001516342163,0.6396484375
3315,1.1523209810256958,0.64150390625
3320,1.1392942667007446,0.64560546875
3325,1.1449781656265259,0.63994140625
3330,1.1421443223953247,0.6431640625
3335,1.1369483470916748,0.653125
3340,1.1173697710037231,0.648046875
3345,1.1451419591903687,0.6462890625
3350,1.1551272869110107,0.6421875
3355,1.1202542781829834,0.6486328125
3360,1.1425436735153198,0.6462890625
3365,1.1195824146270752,0.648046875
3370,1.157027006149292,0.6408203125
3375,1.1379845142364502,0.64140625
3380,1.1294094324111938,0.64892578125
3385,1.1257498264312744,0.6458984375
3390,1.1477093696594238,0.641796875
3395,1.1354480981826782,0.64541015625
3400,1.1267011165618896,0.64765625
3405,1.1374077796936035,0.6478515625
3410,1.1353752613067627,0.64677734375
3415,1.179761290550232,0.6302734375
3420,1.1279670000076294,0.6458984375
3425,1.1509084701538086,0.6416015625
3430,1.130448579788208,0.6482421875
3435,1.1508519649505615,0.636328125
3440,1.1365830898284912,0.640234375
3445,1.1488388776779175,0.63857421875
3450,1.1314451694488525,0.64990234375
3455,1.149621844291687,0.63984375
3460,1.150805115699768,0.6357421875
3465,1.1366848945617676,0.6478515625
3470,1.1514334678649902,0.64287109375
3475,1.120560646057129,0.65361328125
3480,1.1310721635818481,0.6478515625
3485,1.1528925895690918,0.63828125
3490,1.1499208211898804,0.63828125
3495,1.1496121883392334,0.6390625
3500,1.126923680305481,0.6494140625
3505,1.112316608428955,0.64970703125
3510,1.120481014251709,0.65087890625
3515,1.1298041343688965,0.6421875
3520,1.1265909671783447,0.64970703125
3525,1.1346865892410278,0.64951171875
3530,1.140062689781189,0.64443359375
3535,1.1394749879837036,0.64560546875
3540,1.1497695446014404,0.640234375
3545,1.1393492221832275,0.6447265625
3550,1.1307241916656494,0.64853515625
3555,1.148613691329956,0.6423828125
3560,1.1343690156936646,0.64521484375
3565,1.1389306783676147,0.63974609375
3570,1.137341022491455,0.64306640625
3575,1.1592079401016235,0.634765625
3580,1.1358301639556885,0.6435546875
3585,1.1473617553710938,0.63779296875
3590,1.1401925086975098,0.64658203125
3595,1.1484401226043701,0.642578125
3600,1.1371567249298096,0.64462890625
3605,1.1399037837982178,0.6408203125
3610,1.1257078647613525,0.645703125
3615,1.121503233909607,0.64794921875
3620,1.1277832984924316,0.64833984375
3625,1.1343053579330444,0.64453125
3630,1.1318784952163696,0.64970703125
3635,1.1343659162521362,0.64541015625
3640,1.129991054534912,0.64921875
3645,1.1395950317382812,0.63798828125
3650,1.1191662549972534,0.646484375
3655,1.143367052078247,0.644140625
3660,1.1375266313552856,0.6447265625
3665,1.1542408466339111,0.637890625
3670,1.1201775074005127,0.65302734375
3675,1.1310497522354126,0.64755859375
3680,1.1519887447357178,0.64677734375
3685,1.1391531229019165,0.64658203125
3690,1.1353317499160767,0.646484375
3695,1.1343637704849243,0.6416015625
3700,1.146051049232483,0.64501953125
3705,1.140432596206665,0.644140625
3710,1.143292784690857,0.6408203125
3715,1.1229877471923828,0.65390625
3720,1.1212875843048096,0.6486328125
3725,1.1352449655532837,0.6443359375
3730,1.1646273136138916,0.6341796875
3735,1.1302164793014526,0.64365234375
3740,1.1290045976638794,0.648046875
3745,1.1435121297836304,0.64794921875
3750,1.126750111579895,0.6494140625
3755,1.1158134937286377,0.648828125
3760,1.1248579025268555,0.649609375
3765,1.12676203250885,0.64228515625
3770,1.1208446025848389,0.6478515625
3775,1.1328580379486084,0.64287109375
3780,1.1394058465957642,0.64619140625
3785,1.1249247789382935,0.6501953125
3790,1.130614161491394,0.644140625
3795,1.125871181488037,0.650390625
3800,1.1280514001846313,0.64658203125
3805,1.1118223667144775,0.65166015625
3810,1.1213226318359375,0.652734375
3815,1.121351957321167,0.65751953125
3820,1.1420730352401733,0.64345703125
3825,1.1124389171600342,0.6515625
